ZipCode,ZipCode Latitude,ZipCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
30336,33.744007,-84.56031999999999,StatusLife / DGK Skate-Park,33.7435481,-84.5625123,Music Venue
30336,33.744007,-84.56031999999999,McCormick Spice Co.,33.744292,-84.563919,Food
30336,33.744007,-84.56031999999999,McCormick,33.744292,-84.563919,Bakery
30337,33.646984,-84.4538,Park'N Ticket,33.647917729091965,-84.45461847119697,Parking
30337,33.646984,-84.4538,Renaissance Atlanta Airport Gateway Hotel,33.644120136600144,-84.45527401586912,Hotel
30337,33.646984,-84.4538,Atlanta Airport Marriott Gateway,33.6442308,-84.4553054,Hotel
30337,33.646984,-84.4538,Champions,33.64424429809556,-84.4553194146805,Sports Bar
30337,33.646984,-84.4538,Enterprise Rent-A-Car,33.64868860316072,-84.45037977546309,Rental Car Location
30337,33.646984,-84.4538,Sky Train Station: GICC/Gateway Center,33.643809869590136,-84.45667991144956,Tram Station
30337,33.646984,-84.4538,Springhill Suites by Marriott Atlanta Airport Gateway,33.64376727737829,-84.45740718464161,Hotel
30337,33.646984,-84.4538,Atlanta Airport Marriott Gateway Fitness Center,33.644036794583265,-84.45559239432151,Gym / Fitness Center
30337,33.646984,-84.4538,Rlounge,33.643086,-84.45625,Hotel
30338,33.942751,-84.31769,Dunwoody High School,33.94574525645331,-84.31534767150879,High School
30338,33.942751,-84.31769,Womack Rd & Vermack Rd,33.943519,-84.316279,Intersection
30338,33.942751,-84.31769,Atlanta Locks,33.943212,-84.315081,Locksmith
30338,33.942751,-84.31769,DHS Baseball Field,33.94497173287607,-84.31615214502129,Baseball Field
30339,33.87507,-84.46615,Lakeside Building 11,33.87331213716063,-84.46704995861258,Resort
30339,33.87507,-84.46615,Pool At Lakeside,33.873328646950654,-84.46712255899925,Pool
30339,33.87507,-84.46615,The Lake At Vinings Mountain,33.873252868652344,-84.465292,Lake
30339,33.87507,-84.46615,Pool at peak vinings,33.871982,-84.468024,Pool
30339,33.87507,-84.46615,The Views Gym,33.871352885066656,-84.4651953897986,Gym
30339,33.87507,-84.46615,Pool @ The Views,33.87114213546962,-84.46555110972548,Pool
30339,33.87507,-84.46615,Post Crest Exercise Room,33.87664031982422,-84.47100830078125,Gym
30339,33.87507,-84.46615,The Views Golf Simulator,33.870614109653864,-84.46672472220463,Golf Course
30340,33.899381,-84.25367,Subway,33.898924,-84.2514456,Sandwich Place
30340,33.899381,-84.25367,Chevron,33.89839147720038,-84.25124287605286,Gas Station
30340,33.899381,-84.25367,Orient Garden,33.89637324669494,-84.25058046657871,Asian Restaurant
30340,33.899381,-84.25367,Peachtree Inn,33.896440999999996,-84.249647,Hotel
30341,33.888102,-84.29321,Dish Korean Cuisine,33.88771548381465,-84.28797402216318,Korean Restaurant
30341,33.888102,-84.29321,El Taco Veloz,33.89188416586122,-84.29134836359837,Mexican Restaurant
30341,33.888102,-84.29321,Enterprise Rent-A-Car,33.88673603835454,-84.2881802507145,Rental Car Location
30341,33.888102,-84.29321,Waffle House,33.88682556152344,-84.28825378417969,Breakfast Spot
30341,33.888102,-84.29321,City Farmers Market,33.888031792176236,-84.28828012935142,Fruit & Vegetable Store
30341,33.888102,-84.29321,Aw Pottery,33.887168884277344,-84.29243469238281,Furniture / Home Store
30341,33.888102,-84.29321,Better Baseball,33.8882,-84.2924,Sporting Goods Shop
30341,33.888102,-84.29321,China Delight,33.886390686035156,-84.29206085205078,Chinese Restaurant
30341,33.888102,-84.29321,Chom Chom Vietnamese Kitchen,33.8858,-84.292214,Vietnamese Restaurant
30341,33.888102,-84.29321,Mamak Vegan Kitchen,33.885837,-84.291681,Vegetarian / Vegan Restaurant
30341,33.888102,-84.29321,Saigon Tofu,33.8881,-84.288866,Vietnamese Restaurant
30341,33.888102,-84.29321,La Kermex,33.888099670410156,-84.28877258300781,Mexican Restaurant
30341,33.888102,-84.29321,Kajun Crab,33.88751,-84.28863,Vietnamese Restaurant
30341,33.888102,-84.29321,Batavia,33.892059326171875,-84.2913589477539,Food
30343,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30344,33.676258000000004,-84.44977,Washington Road Seafood Market,33.67570795510575,-84.4463263841522,Fish Market
30344,33.676258000000004,-84.44977,East Point Pkg,33.676187,-84.447947,Liquor Store
30344,33.676258000000004,-84.44977,Carniceria Garcia #3,33.675533,-84.44772900000001,Grocery Store
30344,33.676258000000004,-84.44977,wereallaboutitbbq,33.67518615722656,-84.4517822265625,BBQ Joint
30344,33.676258000000004,-84.44977,Washington Rd Seafood,33.67580495,-84.44638207,Seafood Restaurant
30345,33.851735999999995,-84.28412,Briarlake,33.8548966423681,-84.28155803468528,Lake
30345,33.851735999999995,-84.28412,Asia Etc,33.85173416137695,-84.2788314819336,Food
30346,33.926753000000005,-84.33877,The Capital Grille,33.92656407614956,-84.34057251804786,American Restaurant
30346,33.926753000000005,-84.33877,Seasons 52,33.92651917762176,-84.33979546872864,New American Restaurant
30346,33.926753000000005,-84.33877,Cheesecake Factory,33.924264109121275,-84.33929969312376,American Restaurant
30346,33.926753000000005,-84.33877,Alon's Bakery & Market,33.92455992359866,-84.33640231153925,Bakery
30346,33.926753000000005,-84.33877,California Pizza Kitchen at Perimeter,33.928364,-84.33752,Pizza Place
30346,33.926753000000005,-84.33877,Hampton Inn & Suites,33.9277739,-84.3359361,Hotel
30346,33.926753000000005,-84.33877,The Container Store,33.92661529153757,-84.34260877115189,Furniture / Home Store
30346,33.926753000000005,-84.33877,Le Méridien Atlanta Perimeter Hotel,33.92779593922544,-84.33860242366791,Hotel
30346,33.926753000000005,-84.33877,McKendrick's Steak House,33.92511,-84.33598,Steakhouse
30346,33.926753000000005,-84.33877,Disney store,33.923687,-84.340687,Toy / Game Store
30346,33.926753000000005,-84.33877,Dillard's,33.92464485125099,-84.34035754815726,Department Store
30346,33.926753000000005,-84.33877,Nail Talk and Tan,33.93005929363624,-84.34033474684234,Nail Salon
30346,33.926753000000005,-84.33877,LUSH,33.923276,-84.340056,Cosmetics Shop
30346,33.926753000000005,-84.33877,Maggiano's Little Italy,33.92352,-84.3405499,Italian Restaurant
30346,33.926753000000005,-84.33877,Eclipse di Luna,33.92499533333819,-84.335298213249,Tapas Restaurant
30346,33.926753000000005,-84.33877,Barnes & Noble,33.926591589795045,-84.34347930813938,Bookstore
30346,33.926753000000005,-84.33877,SEPHORA,33.92443262115986,-84.34176872883609,Cosmetics Shop
30346,33.926753000000005,-84.33877,Cafe Intermezzo,33.92510893117569,-84.33570259117188,Café
30346,33.926753000000005,-84.33877,Godiva Chocolatier,33.9237512,-84.3406306,Chocolate Shop
30346,33.926753000000005,-84.33877,Krispy Kreme,33.923796,-84.340974,Donut Shop
30346,33.926753000000005,-84.33877,Shake Shack,33.92310477054676,-84.33957273036773,Burger Joint
30346,33.926753000000005,-84.33877,Eye Elements,33.92505074847729,-84.33603920590261,Optical Shop
30346,33.926753000000005,-84.33877,Lego Pop-Up Workshop,33.92364,-84.341035,Toy / Game Store
30346,33.926753000000005,-84.33877,Cold Stone Creamery,33.92954519,-84.34091448,Ice Cream Shop
30346,33.926753000000005,-84.33877,Fogo de Chão,33.93097344463936,-84.33704794567052,Steakhouse
30346,33.926753000000005,-84.33877,Fleming's Prime Steakhouse & Wine Bar,33.92812953822871,-84.34316371568707,Steakhouse
30346,33.926753000000005,-84.33877,Tin Lizzy's Cantina,33.927545,-84.342975,Taco Place
30346,33.926753000000005,-84.33877,Ulta Beauty - Curbside Pickup Only,33.9263534,-84.3429382,Cosmetics Shop
30346,33.926753000000005,-84.33877,Anthropologie,33.924206552543296,-84.34164885687755,Women's Store
30346,33.926753000000005,-84.33877,Perimeter Mall,33.9235288,-84.3414435,Shopping Mall
30346,33.926753000000005,-84.33877,Victoria's Secret PINK,33.92345678653919,-84.3408117515145,Lingerie Store
30346,33.926753000000005,-84.33877,H&M,33.9238706,-84.3404553,Clothing Store
30346,33.926753000000005,-84.33877,Macy's,33.9229622,-84.3411357,Department Store
30346,33.926753000000005,-84.33877,Target,33.93032607874254,-84.34167232881134,Big Box Store
30346,33.926753000000005,-84.33877,Nordstrom,33.9236807,-84.3424128,Department Store
30346,33.926753000000005,-84.33877,Von Maur,33.924425414759334,-84.34270030406807,Department Store
30346,33.926753000000005,-84.33877,MAC Cosmetics,33.92298749471834,-84.34000856315373,Cosmetics Shop
30346,33.926753000000005,-84.33877,Nordstrom Espresso Bar (ebar),33.923683,-84.342203,Coffee Shop
30346,33.926753000000005,-84.33877,Ali's Cookies,33.92865924872544,-84.3434021334286,Dessert Shop
30346,33.926753000000005,-84.33877,Panera Bread,33.929455,-84.343066,Bakery
30346,33.926753000000005,-84.33877,Ross Dress for Less,33.93042297618304,-84.34047036108554,Clothing Store
30346,33.926753000000005,-84.33877,Bath & Body Works,33.9235367628851,-84.34084323652574,Cosmetics Shop
30346,33.926753000000005,-84.33877,Cinco Mexican Cantina,33.923139864570295,-84.33968870350186,Mexican Restaurant
30346,33.926753000000005,-84.33877,American Eagle Outfitters,33.9230232294777,-84.33997769848429,Clothing Store
30346,33.926753000000005,-84.33877,Shane's Rib Shack,33.92801329143216,-84.3438538329639,BBQ Joint
30346,33.926753000000005,-84.33877,Which Wich? Superior Sandwiches,33.928991,-84.34317,Sandwich Place
30346,33.926753000000005,-84.33877,Z Gallerie,33.923047,-84.339986,Furniture / Home Store
30346,33.926753000000005,-84.33877,Verizon,33.92779908784074,-84.34390381739837,Mobile Phone Shop
30346,33.926753000000005,-84.33877,Aéropostale,33.923239,-84.341706,Clothing Store
30346,33.926753000000005,-84.33877,Gymboree,33.923239,-84.341706,Kids Store
30346,33.926753000000005,-84.33877,Kay Jewelers,33.9230015,-84.33998040000002,Jewelry Store
30346,33.926753000000005,-84.33877,Chase Bank,33.922700524925425,-84.33796228872122,Bank
30346,33.926753000000005,-84.33877,Barnies Coffee,33.92321776456088,-84.34096358349878,Coffee Shop
30346,33.926753000000005,-84.33877,Tastee Spoon,33.923239,-84.341706,Caribbean Restaurant
30346,33.926753000000005,-84.33877,White House Black Market,33.923239,-84.341706,Women's Store
30346,33.926753000000005,-84.33877,Johnston & Murphy,33.923239,-84.341706,Shoe Store
30346,33.926753000000005,-84.33877,Bourbon Street,33.923239,-84.341706,American Restaurant
30346,33.926753000000005,-84.33877,Chico's,33.923239,-84.341706,Clothing Store
30347,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30348,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30349,33.61541,-84.49033,CFA  Cafe,33.61334689490348,-84.48928244340222,Café
30349,33.61541,-84.49033,I-85 / I-285 / GA-14 Interchange,33.61847008796572,-84.48725044727325,Intersection
30349,33.61541,-84.49033,Joe's Roach Coach,33.616790012883044,-84.49484849740628,Food Truck
30353,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30354,33.658834000000006,-84.39681999999999,Jiggles N Wiggles,33.65658065347321,-84.39460386692706,Lounge
30354,33.658834000000006,-84.39681999999999,Ground Zero,33.66224064079701,-84.39507080400864,Vineyard
30354,33.658834000000006,-84.39681999999999,The Yellow Brick Road,33.65499496459961,-84.39566040039062,Trail
30355,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30356,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30357,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30358,33.998151,-84.34111999999999,3 Goose Lagoon,34.001341700592995,-84.33977948539076,Lake
30359,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30361,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30362,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30364,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30366,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30368,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30369,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30370,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30371,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30374,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30375,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30376,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30377,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30378,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30379,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30380,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30384,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30385,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30388,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30390,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30392,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30394,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30396,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30398,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31106,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31107,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31119,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
31126,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31131,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31139,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31141,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
31145,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
31146,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
31150,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31156,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31192,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31193,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31195,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
31196,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
30363,33.844371,-84.47405,Heather Dzubinski,33.845201751872125,-84.47502493858337,Accessories Store
39901,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30060,33.932052,-84.54746,Better Baseball,33.9301,-84.5495,Sporting Goods Shop
30060,33.932052,-84.54746,Hellbender Harley-Davidson,33.92943,-84.55018,Motorcycle Shop
30060,33.932052,-84.54746,Awards Specialist Inc,33.9323577,-84.5494829,Gift Shop
30060,33.932052,-84.54746,Ray & Tink's Garden,33.93040609586611,-84.5524245337205,Garden
30106,33.828061,-84.62593000000001,Holiday Inn Express & Suites Ruston,33.83047344030199,-84.62395931759703,Hotel
30106,33.828061,-84.62593000000001,Sweetwater Tennis Center,33.83182875205912,-84.62631895402579,Park
30106,33.828061,-84.62593000000001,West Creek Stables,33.824310302734375,-84.62367248535156,Farm
30106,33.828061,-84.62593000000001,Sweetwater Park (Softball Fields),33.83249981889224,-84.62636146132841,Park
30168,33.797456,-84.60621,Publix,33.79893632423826,-84.60416594145273,Grocery Store
30002,33.772121999999996,-84.26491,Avondale Lake & Bess Walking Park,33.768739310752174,-84.2661175490801,Park
30002,33.772121999999996,-84.26491,Avondale Estates,33.77535764681701,-84.2670997307248,City
30002,33.772121999999996,-84.26491,Good Karma Coffee House,33.77603680675034,-84.26588901687808,Gluten-free Restaurant
30002,33.772121999999996,-84.26491,Avondale Playground,33.77011616802409,-84.26948055391962,Playground
30002,33.772121999999996,-84.26491,Avondale Swim & Tennis,33.77068442959941,-84.2700256102468,Pool
30107,34.344939000000004,-84.37204,Weeks Works Honeybees,34.345108,-84.37100600000001,Health Food Store
30144,34.038949,-84.59706,Pinetree Country Club,34.03738052436723,-84.59323885492361,Pool
30032,33.740055,-84.26791,Iglootew Studios,33.742101776578515,-84.26772194211546,Music Venue
30032,33.740055,-84.26791,Shoal Creek Park I,33.73957626111611,-84.27045239610365,Park
30032,33.740055,-84.26791,Big Dan's Tree Service,33.74079277824083,-84.26526546478271,Construction & Landscaping
30032,33.740055,-84.26791,Belvedere Park Bike Ride,33.744065,-84.265797,Athletics & Sports
30092,33.9692,-84.23261,Starbucks,33.9673,-84.2344,Coffee Shop
30096,33.979401,-84.15118000000001,Gwinnett Package,33.979590495931134,-84.1559268125357,Liquor Store
30096,33.979401,-84.15118000000001,Soccer Locker Atlanta,33.977137,-84.154659,Sporting Goods Shop
30096,33.979401,-84.15118000000001,"Formetco, Inc.",33.977691,-84.15613499999999,Business Service
30205,33.275707000000004,-84.46706,The Barn,33.2738001835227,-84.46558698474382,Farm
30515,33.960353000000005,-84.037859,Samurai Blue Japanese Grill,33.963637928313716,-84.0358529382683,Japanese Restaurant
30515,33.960353000000005,-84.037859,Waffle House,33.963833,-84.037589,Breakfast Spot
30515,33.960353000000005,-84.037859,Hampton Lawrenceville,33.96308717858259,-84.03554141518725,Hotel
30515,33.960353000000005,-84.037859,Comfort Suites,33.963047,-84.037788,Motel
30515,33.960353000000005,-84.037859,United Community Bank,33.9629521,-84.0365266,Bank
30515,33.960353000000005,-84.037859,Ninja Steak & Sushi,33.96416473388672,-84.03536987304688,Japanese Restaurant
30515,33.960353000000005,-84.037859,Masago,33.96416473388672,-84.03536987304688,Sushi Restaurant
30515,33.960353000000005,-84.037859,Max's Ricas,33.96416473388672,-84.03536987304688,Hot Dog Joint
30518,34.12115,-84.01804,Bens Bus Stop,34.122493743896484,-84.01934814453125,Scenic Lookout
30518,34.12115,-84.01804,The Old Boat Shop,34.11834210562594,-84.0186095237732,Harbor / Marina
30518,34.12115,-84.01804,Trash pile,34.11764838476519,-84.01813911729137,Flea Market
30518,34.12115,-84.01804,Sperata,34.12407195812335,-84.0206176081511,New American Restaurant
30519,34.089419,-83.94700999999999,Victoria's Secret PINK,34.08637286037424,-83.94811098775725,Lingerie Store
30114,34.228478,-84.50402,cato,34.232034000000006,-84.503182,Women's Store
30114,34.228478,-84.50402,Boling Park Field 2,34.23262952782136,-84.50422690897636,Baseball Field
30114,34.228478,-84.50402,Progressive Skate Park,34.230121999999994,-84.499003,Skate Park
30115,34.194029,-84.43884,AmeriGas Propane,34.194618713361656,-84.44401369577099,Home Service
30115,34.194029,-84.43884,The Peanut Guy,34.19451141357422,-84.44407653808594,Gourmet Shop
30039,33.822204,-84.03707,Kroger,33.8251895,-84.0334205,Supermarket
30039,33.822204,-84.03707,Johnny's New York Style Pizza,33.824471182061465,-84.03268648484209,Pizza Place
30039,33.822204,-84.03707,Kroger Fuel Center,33.8250916,-84.0333919,Gas Station
30039,33.822204,-84.03707,Johnny's Pizzia,33.824816,-84.03321700000001,Pizza Place
30039,33.822204,-84.03707,Lucy Nails,33.824816,-84.03321700000001,Cosmetics Shop
30039,33.822204,-84.03707,China Wok,33.824816,-84.03321700000001,Chinese Restaurant
30039,33.822204,-84.03707,Superb Wings and Philly,33.824816,-84.03321700000001,Wings Joint
30039,33.822204,-84.03707,Workout Anytime,33.82403817866149,-84.03257822215093,Gym / Fitness Center
30111,33.912473,-84.557181,Good Samaritan,33.91384721814682,-84.556393603794,Pharmacy
30111,33.912473,-84.557181,Roberta and Austell Rd SW,33.912783065309114,-84.55603449785809,Moving Target
30111,33.912473,-84.557181,Normans Campers,33.91168212890625,-84.55777740478516,Campground
30111,33.912473,-84.557181,RoseWayz,33.91406,-84.55713,Wine Shop
30021,33.809604,-84.2387,Refuge Coffee Co.,33.809479621644,-84.24046195362945,Food Truck
30021,33.809604,-84.2387,Merhaba Shawarma,33.8099116169506,-84.23979433740644,Middle Eastern Restaurant
30021,33.809604,-84.2387,Kathmandu Kitchen & Grill,33.81091802951088,-84.24208558723535,Indian Restaurant
30021,33.809604,-84.2387,U-Haul Moving & Storage of Clarkston at Sams Rd,33.811423,-84.242743,Storage Facility
30021,33.809604,-84.2387,Food mart,33.810726165771484,-84.23951721191406,Grocery Store
30021,33.809604,-84.2387,pit stop #2 9.0,33.81047989730778,-84.23755519978218,Trail
30021,33.809604,-84.2387,Thriftown,33.810190503072945,-84.24219320534533,Grocery Store
30013,33.633685,-83.98382,Ezell's Studios,33.63608292199901,-83.98012292108423,Art Gallery
30094,33.621906,-84.04633000000001,The Sac,33.62408851666667,-84.04357285,Basketball Court
30094,33.621906,-84.04633000000001,The Light @ Hwy. 138 & Granade,33.62460061714654,-84.04928844606319,Intersection
30030,33.771705,-84.29406999999999,Kimball House,33.77165258143892,-84.29238356104827,Gastropub
30030,33.771705,-84.29406999999999,Revival,33.7716814977792,-84.29466991191512,Southern / Soul Food Restaurant
30030,33.771705,-84.29406999999999,Ammazza,33.772071000000004,-84.291939,Pizza Place
30030,33.771705,-84.29406999999999,Victory Sandwich Bar,33.774202975028224,-84.29505469906213,Sandwich Place
30030,33.771705,-84.29406999999999,Sapori di Napoli,33.77340699516213,-84.29493250765995,Pizza Place
30030,33.771705,-84.29406999999999,Big Peach Running Company - Decatur,33.77346431132591,-84.29581097991215,Sporting Goods Shop
30030,33.771705,-84.29406999999999,Piece of Cake,33.77093218883684,-84.29227938465984,Dessert Shop
30030,33.771705,-84.29406999999999,Twain's Brewpub & Billiards,33.77246360626525,-84.294589400623,Brewery
30030,33.771705,-84.29406999999999,Chick-fil-A,33.7731075,-84.296143,Fast Food Restaurant
30030,33.771705,-84.29406999999999,Ebrik Coffee Room,33.771013452008056,-84.29216626292113,Coffee Shop
30030,33.771705,-84.29406999999999,Greene's Fine Foods,33.7727533415354,-84.29531803804188,Candy Store
30030,33.771705,-84.29406999999999,The Iberian Pig,33.77438,-84.296,Spanish Restaurant
30030,33.771705,-84.29406999999999,Brush Sushi Izakaya,33.77359889687111,-84.29502740146118,Sushi Restaurant
30030,33.771705,-84.29406999999999,The S.O.S. Tiki Bar,33.7742406279065,-84.29517882152038,Cocktail Bar
30030,33.771705,-84.29406999999999,Raging Burrito & Taco,33.774504844114105,-84.29540305862432,Burrito Place
30030,33.771705,-84.29406999999999,Eddie's Attic,33.77395709683424,-84.2964252843641,Music Venue
30030,33.771705,-84.29406999999999,Butter & Cream,33.7750656342383,-84.29500194003148,Ice Cream Shop
30030,33.771705,-84.29406999999999,Decatur Square,33.7747953988834,-84.29582118988037,Plaza
30030,33.771705,-84.29406999999999,Jeni's Splendid Ice Creams,33.77464538683239,-84.29614652321418,Ice Cream Shop
30030,33.771705,-84.29406999999999,HomeGrown Decatur,33.775023806592266,-84.29510299821231,Arts & Crafts Store
30030,33.771705,-84.29406999999999,Brick Store Pub,33.77515863157524,-84.29569190735194,Gastropub
30030,33.771705,-84.29406999999999,Fellini's Pizza,33.77332952866682,-84.28985903337752,Pizza Place
30030,33.771705,-84.29406999999999,Dairy Queen,33.7716693,-84.2933029,Ice Cream Shop
30030,33.771705,-84.29406999999999,Trackside Tavern,33.77116690088601,-84.29206860077248,Pub
30030,33.771705,-84.29406999999999,Calle Latina,33.77488151171143,-84.29505662733548,South American Restaurant
30030,33.771705,-84.29406999999999,Grindhouse Killer Burgers,33.77264696849448,-84.29637198810205,Burger Joint
30030,33.771705,-84.29406999999999,Leon's Full Service,33.77548984751291,-84.29511392178739,Gastropub
30030,33.771705,-84.29406999999999,Decatur Recreation Center,33.7741005698795,-84.2933516191905,Government Building
30030,33.771705,-84.29406999999999,No. 246,33.77553761696676,-84.29534945135546,Italian Restaurant
30030,33.771705,-84.29406999999999,Downtown Decatur,33.77547443734433,-84.2955553785473,Neighborhood
30030,33.771705,-84.29406999999999,B-Side,33.77449,-84.295235,Café
30030,33.771705,-84.29406999999999,Little Shop of Stories,33.77539170313229,-84.295757803466,Bookstore
30030,33.771705,-84.29406999999999,Cafe Alsace,33.7755124766816,-84.29548000404334,French Restaurant
30030,33.771705,-84.29406999999999,f2o - Fresh to Order,33.77541955331178,-84.29474016047949,American Restaurant
30030,33.771705,-84.29406999999999,Worthmore Jewelers,33.77492633185449,-84.29577492123929,Jewelry Store
30030,33.771705,-84.29406999999999,Sweet Melissa's,33.7751964755549,-84.29579556707462,Breakfast Spot
30030,33.771705,-84.29406999999999,Siam Thai Restaurant,33.774486020111766,-84.29591306720192,Thai Restaurant
30030,33.771705,-84.29406999999999,Snap Fitness,33.76830440247676,-84.29674731336358,Gym
30030,33.771705,-84.29406999999999,Great Clips,33.77538622234882,-84.29419577121735,Salon / Barbershop
30030,33.771705,-84.29406999999999,The White Bull,33.77506918592494,-84.2958268845814,Restaurant
30030,33.771705,-84.29406999999999,Natural Body,33.77558874953914,-84.29375734696474,Spa
30030,33.771705,-84.29406999999999,Starbucks,33.77537306,-84.29577311,Coffee Shop
30030,33.771705,-84.29406999999999,Parker's on Ponce,33.77576480303974,-84.2957568684536,Steakhouse
30030,33.771705,-84.29406999999999,Sycamore Place Gallery,33.772836,-84.289742,Art Gallery
30030,33.771705,-84.29406999999999,Form Yoga,33.772836,-84.289742,Yoga Studio
30031,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30033,33.811353999999994,-84.28335,Zaxby's Chicken Fingers & Buffalo Wings,33.811264,-84.278255,Fried Chicken Joint
30033,33.811353999999994,-84.28335,Leapin' Lizards,33.80869395199448,-84.27914684793102,Playground
30033,33.811353999999994,-84.28335,Pier 1 Imports,33.8114031090628,-84.2787329352905,Furniture / Home Store
30034,33.693448,-84.24743000000001,Summergate Park,33.69490069232464,-84.24639046869503,Park
30034,33.693448,-84.24743000000001,Kgreaves Designs LLC,33.6954,-84.2489,Furniture / Home Store
30034,33.693448,-84.24743000000001,Burgess Bodega,33.690284729003906,-84.2452392578125,Indie Movie Theater
30036,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30037,33.891251000000004,-84.07455999999999,Gwin Oaks Swim & Racquet Club,33.89294511190019,-84.07377747406721,General College & University
30069,33.912473,-84.557181,Good Samaritan,33.91384721814682,-84.556393603794,Pharmacy
30069,33.912473,-84.557181,Roberta and Austell Rd SW,33.912783065309114,-84.55603449785809,Moving Target
30069,33.912473,-84.557181,Normans Campers,33.91168212890625,-84.55777740478516,Campground
30069,33.912473,-84.557181,RoseWayz,33.91406,-84.55713,Wine Shop
