price,address,bds,ba,sqft,image
"$260,000","229 Royal Crescent Ter #119, Canton, GA 30115",3,3,"2,167","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$318,675","384 Gardens Of Harmony Dr, Canton, GA 30115",--,--,--,N/A
"$370,524","341 Ellington Dr, Canton, GA 30115",--,--,--,N/A
"$399,900","133 Normandy Dr, Woodstock, GA 30188",4,3,"2,816","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,000","620 Eagles Ldg, Woodstock, GA 30188",--,--,--,N/A
"$529,325","134 Registry Ln, Canton, GA 30115",--,--,"5,303",N/A
"$375,000","620 Eagles Lndg, Woodstock, GA 30188",4,4,"3,061","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$474,900","342 Little Pine Ln, Woodstock, GA 30188",3,3,"2,510","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$668,132","Unassigned Address, Acworth, GA 30101",4,4,"3,400","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$248,000","226 Cedar Valley Ct, Canton, GA 30115",3,2,"1,836","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$529,325","134 Registry Ln, Canton, GA 30115",4,5,"4,524","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$275,000","510 Bentwood Dr, Woodstock, GA 30189",3,3,"1,922","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$390,000","1211 Olive Ct, Canton, GA 30115",5,4,"3,028","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$40,000","6986 Bells Ferry Rd, Canton, GA 30114",2,1,"1,173","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$283,000","256 Glens Loop, Woodstock, GA 30188",2,2,"1,367","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$377,000","210 Cornerstone Dr, Woodstock, GA 30188",4,4,"2,837","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","5195 Valley Tarn, Acworth, GA 30102",4,4,"3,219","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$338,745","111 Holly View Ln, Holly Springs, GA 30114",3,3,"2,555","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$119,900","768 Old Vandiver Dr, Canton, GA 30114",3,1,952,N/A
"$5,000","1458 Pickens St, Ball Ground, GA 30107",--,1,600,N/A
"$95,400","000 Sperin Rd, Ball Ground, GA 30107",6.64,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$415,000","531 Crested Hawk Rdg, Canton, GA 30114",5,5,"4,153","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$360,000","513 Papillion Trce, Woodstock, GA 30188",4,3,"2,361","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$250,000","731 Habersham Pl, Canton, GA 30115",3,2,"1,267","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$650,000","585 Chilhoe Dr, Canton, GA 30115",4,6,"8,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$472,900","203 Twisted Timber Ct, Woodstock, GA 30189",4,3,"2,627","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$278,000","103 Tarragon Ct, Woodstock, GA 30189",3,3,"2,998","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.07M,"301 Trinity Overlook, Canton, GA 30115",4,5,"4,084","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$55,000","123 Carney Dr, Ball Ground, GA 30107",0.92,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$290,000","109 Mount Moriah Rd, Ball Ground, GA 30107",--,--,--,N/A
"$223,500","1309 Rocking Chair Ct, Woodstock, GA 30188",2,3,"1,760",https://photos.zillowstatic.com/p_e/IS33zz9ugkqcd30000000000.jpg
"$160,000","272 Riverstone Pl, Canton, GA 30114",2,2,"1,278",N/A
$1.11M,"117 Cedar Woods Trl, Canton, GA 30114",6,8,"8,616",https://photos.zillowstatic.com/p_e/IS-1796rz8yxpkkd.jpg
"$479,900","1040 Avery Creek Dr, Woodstock, GA 30188",5,6,"4,653",https://photos.zillowstatic.com/p_e/ISjbsoocpka82f1000000000.jpg
"$452,000","215 Jeffrey Dr, Woodstock, GA 30188",6,4.5,"5,330",https://photos.zillowstatic.com/p_e/IS3ni85au666sc0000000000.jpg
"$220,000","180 Swanee Ln, Woodstock, GA 30188",3,3,"1,274",https://photos.zillowstatic.com/p_e/ISf0dybbh2ov5t1000000000.jpg
"$220,000","532 Bluff Ct, Woodstock, GA 30188",3,2,"1,356",https://photos.zillowstatic.com/p_e/ISzzt21anol7pt0000000000.jpg
"$275,000","612 Dahoma Trl, Woodstock, GA 30188",3,2.5,"1,855",N/A
"$100,000","2503 Fairway Oaks, Waleska, GA 30183",2,2,954,https://photos.zillowstatic.com/p_e/ISrdbj5y959qfd0000000000.jpg
"$120,000","367 Willis Dr, Ball Ground, GA 30107",5,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$444,900","905 Steeplechase Rd, Alpharetta, GA 30004",4,3.5,"3,353",N/A
"$440,000","1410 Beechworth Ln, Acworth, GA 30101",--,--,--,N/A
"$262,000","609 Tall Timbers, Woodstock, GA 30188",3,3,"2,024","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$229,000","117 River Park Xing, Woodstock, GA 30188",3,2.5,"2,017","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$365,265","107 Hickory Run, Canton, GA 30115",--,--,--,N/A
"$5,000","210 Sequoyah Dr, Alpharetta, GA 30004",3,2,"1,134",N/A
"$215,000","1453 White Path Trl, Canton, GA 30114",5,2,"2,349","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$279,000","Moody Rd, Ball Ground, GA 30107",--,--,--,N/A
"$310,000","208 Preserve Ct, Ball Ground, GA 30107",3,2,"1,907","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$165,000","200 Bethany Farms Dr, Ball Ground, GA 30107",5,5,"4,276","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$182,000","245 River Green Ave UNIT 23, Canton, GA 30114",3,3,"1,596","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$380,000","210 Chadwyck Ln, Canton, GA 30115",4,4,"3,706","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$373,000","212 Sable Ridge Way, Acworth, GA 30102",4,4,"3,063","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$150,000","458 Trinity Church Rd, Canton, GA 30115",3,2,"1,832","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$600,000","300 Spotted Ridge Cir #16, Woodstock, GA 30188",6,4,--,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$600,000","300 Spotted Ridge Cir, Woodstock, GA 30188",6,4,"4,494","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$147,000","247 Taylors Farm Dr, Canton, GA 30115",3,2,"2,344",N/A
"$249,000","226 Oak Grove Way, Acworth, GA 30102",3,2.5,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,000","224 Oak Grove Way, Acworth, GA 30102",2,2,826,N/A
"$150,000","304 Sunlight Dr, Woodstock, GA 30188",2,2,"1,178",N/A
"$192,500","1135 Becky Ct, Acworth, GA 30102",3,2,"1,344","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$182,000","245 River Green Ave, Canton, GA 30114",3,2,"1,596",N/A
"$151,100","3008 Old Virginia Trl, Woodstock, GA 30189",3,2,"1,292","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$210,000","236 Eagle Glen Way, Woodstock, GA 30189",3,2,"1,544","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,000","205 Oak Grove Way, Acworth, GA 30102",3,2,"1,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$249,000","228 Oak Grove Way, Acworth, GA 30102",3,3,"1,346",N/A
"$264,900","4007 Westridge Xing, Woodstock, GA 30188",3,3,"1,896","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","406 Wood Trce, Ball Ground, GA 30107",4,3,"2,227","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$242,270","909 Cobblestone Trl, Canton, GA 30114",4,3,"2,270","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$270,000","520 Stell Rd, Canton, GA 30188",3,3,"2,194","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$252,000","105 Bridle Ct, Canton, GA 30114",5,3,"2,484",https://photos.zillowstatic.com/p_e/ISbtsadk13ca141000000000.jpg
"$255,455","208 Ridge Valley Drive, Woodstock, GA 30189",4,3,"2,000",N/A
"$620,000","204 Pheasant Hills Ct, Canton, GA 30114",6,5,"6,331",https://photos.zillowstatic.com/p_e/ISf0lckd2gyk9g0000000000.jpg
"$255,000","1060 River Plantation Dr, Woodstock, GA 30188",5,3,"2,934",https://photos.zillowstatic.com/p_e/IS72xktb1b5f0g0000000000.jpg
"$335,640","151 Avery Landing Way, Canton, GA 30115",--,--,--,N/A
"$268,900","1018 Atherton Ln, Woodstock, GA 30189",3,2,"2,400",https://photos.zillowstatic.com/p_e/IS76givjrolt4w0000000000.jpg
"$242,000","117 Farmington Dr, Woodstock, GA 30188",3,3,"2,256",https://photos.zillowstatic.com/p_e/IS72xgysi6y96w1000000000.jpg
"$270,000","520 Stell Rd, Canton, GA 30188",3,3,"2,194",https://photos.zillowstatic.com/p_e/ISf05kr7nj67y81000000000.jpg
"$242,270","909 Cobblestone Trl, Canton, GA 30114",4,3,"2,270",https://photos.zillowstatic.com/p_e/ISb5as7t2jr1gg0000000000.jpg
"$279,900","515 Quinn Dr, Woodstock, GA 30188",4,3,"2,311","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$222,000","829 Society Ct, Woodstock, GA 30188",2,3,"1,760","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$245,000","248 Parc View Ln, Woodstock, GA 30188",3,3,"1,864","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","318 Sable Trace Pass, Acworth, GA 30102",6,3,"2,872","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$295,000","2685 Woodridge Chase, Canton, GA 30114",4,3,"2,962","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$238,000","316 Chattahoochee Way, Woodstock, GA 30188",4,2,"1,752","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$310,000","108 Grand Approach Dr, Woodstock, GA 30188",3,4,"2,125","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$360,000","305 Water Oak Ln, Canton, GA 30114",5,3,"3,037","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$192,000","1447 Wildwood Dr, Acworth, GA 30102",4,3,"2,190","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$285,000","206 Jody Lynn Ct, Woodstock, GA 30188",3,2,"2,248","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$216,000","6202 Westridge Trce, Acworth, GA 30102",3,2,"1,505","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$312,060","321 Denali Butte Ter, Canton, GA 30114",4,3,"2,193","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$201,000","211 Bethany Manor Ct, Ball Ground, GA 30107",3,3,"1,844","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","526 Hemlock Dr, Woodstock, GA 30188",3,2,"1,461","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$462,000","909 Raven Point, Canton, GA 30114",6,5,"4,307","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,750","215 Meadows Ct, Woodstock, GA 30189",4,3,"2,544","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$298,000","184 Mountain Vista Blvd, Canton, GA 30115",4,3,"2,330","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$316,020","236 William Creek Dr, Canton, GA 30115",2,2,"1,983",N/A
"$221,000","206 Park Pl, Woodstock, GA 30189",3,2,"1,402","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$329,750","215 Meadows Ct, Woodstock, GA 30189",--,--,--,N/A
"$230,000","233 Lexington Dr, Woodstock, GA 30188",--,--,--,N/A
"$230,000","233 Lexington Dr, Woodstock, GA 30188",5,2,"2,056",N/A
"$413,898","429 Aristides Way, Canton, GA 30115",--,--,--,N/A
"$307,000","315 Cabinwood Trl, Canton, GA 30115",4,3,"2,089","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$499,000","104 Gold Springs Ct, Canton, GA 30114",5,5,"4,600","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$255,455","216 Ridge Valley Dr, Woodstock, GA 30189",3,3,"1,804","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$368,000","334 Shade Tree Cir, Woodstock, GA 30188",3,2,"2,274","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$195,000","205 Don John Trl, Woodstock, GA 30189",3,2,"1,860",N/A
"$290,000","330 Acuba Vw, Woodstock, GA 30188",2,2,"1,763","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","715 Waveland Dr, Woodstock, GA 30189",4,3,"2,916","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$248,900","157 Victoria Sta, Woodstock, GA 30189",4,3,"1,379","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$368,000","334 Shade Tree Cir, Woodstock, GA 30188",3,2,"2,274",https://photos.zillowstatic.com/p_e/IS72dlk50qwc911000000000.jpg
"$364,545","2285 Cottrell Ln, Acworth, GA 30102",5,4,"3,147",https://photos.zillowstatic.com/p_e/ISrha59kgjxecv0000000000.jpg
"$221,000","206 Park Pl, Woodstock, GA 30189",3,2,"1,402",https://photos.zillowstatic.com/p_e/ISf0ht6rvcswiw0000000000.jpg
"$329,750","215 Meadows Ct, Woodstock, GA 30189",4,3,"2,544",https://photos.zillowstatic.com/p_e/ISfsqjzrycy7ch1000000000.jpg
"$329,750","215 Meadows Ct, Woodstock, GA 30189",--,--,--,N/A
"$180,000","Trinity Church Rd, Canton, GA 30115",--,--,--,N/A
"$430,000","295 Lingefelt Ln, Canton, GA 30115",5,5,"3,600",https://photos.zillowstatic.com/p_e/ISfg141bnknyyd1000000000.jpg
"$22,500","755 A J Land Rd, Canton, GA 30115",4,2,"2,028",N/A
"$215,000","1539 Kimberly Pl, Canton, GA 30114",3,2,"1,442",https://photos.zillowstatic.com/p_e/ISfkwqeq6ac5j41000000000.jpg
"$351,000","1135 Arborhill Dr, Woodstock, GA 30189",4,4,"2,800","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$215,000","3014 Cedar Mill Xing, Acworth, GA 30102",3,2,"2,482","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$315,000","715 Waveland Dr, Woodstock, GA 30189",4,3,"2,916","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$359,000","137 Plantation Trce, Woodstock, GA 30188",4,4,"3,240","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$301,167","117 Fitchburg Dr, Woodstock, GA 30189",3,1,"1,219",N/A
"$413,898","429 Aristides Way, Canton, GA 30115",--,--,--,N/A
"$242,000","2048 Crestview Way, Woodstock, GA 30188",3,2,"1,540","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$230,000","233 Lexington Dr, Woodstock, GA 30188",5,2,"2,056",N/A
"$305,000","408 Montclair Ct, Woodstock, GA 30188",--,--,--,N/A
"$568,145","912 Landsdowne Cv, Holly Springs, GA 30115",--,--,--,N/A
"$248,900","157 Victoria Sta, Woodstock, GA 30189",4,3,"1,379","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","835 Lower Creighton Rd, Cumming, GA 30028",9.48,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$200,000","2898 Pleasant Arbor Rd, Waleska, GA 30183",3,3,"2,604",N/A
"$440,000","1016 Laurel Lake Dr, Ball Ground, GA 30107",4,3,"2,260","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$260,000","Lower Creighton Rd, Cumming, GA 30028",--,--,--,N/A
"$265,000","530 Winder Trl, Canton, GA 30114",4,3,"2,334","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$336,666","643 Little Bear Loop, Canton, GA 30114",4,4,"2,643","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$330,000","207 Daybreak Rush, Canton, GA 30114",5,3,"2,952","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$266,000","1394 Chatley Way, Woodstock, GA 30188",4,3,"2,050","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$45,000","450 Cherokee St, Canton, GA 30114",0.63,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$370,000","148 Reddin Dr, Canton, GA 30114",5,5,"4,396","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$15,000","Island Mill Rd, Acworth, GA 30102",--,--,--,N/A
"$205,000","471 Aster Trce, Canton, GA 30115",4,3,"2,200","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$300,000","548 Victoria Rd, Woodstock, GA 30189",4,3,"2,390","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$375,150","749 Rockwood Ct, Canton, GA 30115",3,2,"1,683",N/A
"$150,000","128 Creekview Ln, Canton, GA 30115",--,--,--,N/A
"$420,000","4025 Gold Mill Rdg, Canton, GA 30114",5,4,"4,100","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$510,000","4743 Blisston St NE, Marietta, GA 30066",--,--,--,N/A
"$310,000","307 Wind Ship Ct, Woodstock, GA 30189",5,4,"3,362","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
$1.96M,"0 Union Hill Rd, Canton, GA 30115",18.99,N/A,N/A,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
"$227,500","566 Poplar Bnd, Canton, GA 30114",3,3,"1,888","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
